time: 1990000000
80 7 152001
80 8 152001
81 1 152001
81 2 152001
81 3 152001
81 4 152001
81 5 151323 678
81 6 152001
81 7 151323 678
81 8 152001
82 1 152001
82 2 152001
82 3 152001
82 4 152001
82 5 152001
82 6 152001
82 7 152001
82 8 152001
83 1 152001
83 2 152001
83 3 152001
83 4 152001
83 5 152001
83 6 152001
83 7 151323 678
83 8 152001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 293 872 871 908 1082 998 726 0 955 1146 726 736 1151 699 704 1030 1052 711 877 920 917 771 1050 708 808 965 836 716 1002 0 982 655 732 1270 727 686 907 1058 675 747 1019 783 674 1000 700 797 908 836 681 1210 0 686 944 1031 1761 930 38
84 2 152001
84 3 152001
84 4 152001
84 5 152001
84 6 152001
84 7 152001
84 8 152001
85 1 152001
85 2 152001
85 3 152001
85 4 152001
85 5 152001
85 6 152001
85 7 152001
85 8 152001
85 9 152001
85 10 152001
85 11 152001
85 12 152001
85 13 152001
85 14 152001
85 15 152001
85 16 152001
85 17 141819 679 680 678 679 677 680 680 677 680 1357 677 680 1358
86 1 152001
86 2 152001
86 3 152001
86 4 152001
86 5 152001
86 6 152001
86 7 152001
86 8 152001
86 9 152001
86 10 152001
86 11 152001
86 12 152001
86 13 152001
86 14 152001
86 15 152001
86 16 152001
86 17 143856 679 677 680 680 677 680 679 677 1358 1358
87 1 152001
87 2 152001
87 3 152001
87 4 152001
87 5 152001
87 6 152001
87 7 152001
87 8 152001
87 9 152001
87 10 152001
87 11 152001
87 12 152001
87 13 152001
87 14 152001
87 15 152001
87 16 152001
87 17 139106 677 678 681 677 679 680 678 679 1355 680 680 677 680 679 677 1359 679
88 1 152001
88 2 152001
88 3 152001
88 4 152001
88 5 152001
88 6 152001
88 7 152001
88 8 152001
88 9 152001
88 10 152001
88 11 152001
88 12 152001
88 13 152001
88 14 152001
88 15 152001
88 16 152001
88 17 142498 680 678 679 677 680 680 677 680 1357 677 680 679 679
time: 2005300000
68 1 153001
68 2 153001
68 3 153001
68 4 153001
68 5 153001
68 6 153001
68 7 151611 694 696
68 8 153001
69 1 153001
69 2 153001
69 3 153001
69 4 153001
69 5 153001
69 6 153001
69 7 152305 696
69 8 152305 696
70 1 153001
70 2 153001
70 3 153001
70 4 153001
70 5 153001
70 6 153001
70 7 152305 696
70 8 153001
71 1 153001
71 2 153001
71 3 153001
71 4 153001
71 5 153001
71 6 153001
71 7 152305 696
71 8 153001
72 1 153001
72 2 153001
72 3 153001
72 4 153001
72 5 152305 696
72 6 153001
72 7 153001
72 8 152305 696
73 1 153001
73 2 153001
73 3 153001
73 4 153001
73 5 153001
73 6 153001
73 7 151611 694 696
73 8 153001
74 1 153001
74 2 153001
74 3 153001
74 4 153001
74 5 152305 696
74 6 153001
74 7 153001
74 8 152305 696
75 1 153001
75 2 153001
75 3 153001
75 4 153001
75 5 153001
75 6 153001
75 7 153001
75 8 153001
76 1 153001
76 2 153001
76 3 153001
76 4 153001
76 5 153001
76 6 153001
76 7 153001
76 8 152305 696
77 1 153001
77 2 153001
77 3 153001
77 4 153001
77 5 153001
77 6 153001
77 7 153001
77 8 152305 696
78 1 153001
78 2 153001
78 3 153001
78 4 153001
78 5 153001
78 6 151611 694 696
78 7 153001
78 8 153001
79 1 153001
79 2 153001
79 3 153001
79 4 153001
79 5 153001
79 6 152305 696
79 7 152305 696
79 8 153001
80 1 153001
80 2 153001
80 3 153001
80 4 153001
80 5 151611 694 696
80 6 153001
80 7 153001
80 8 153001
81 1 153001
81 2 153001
81 3 153001
81 4 153001
81 5 152305 696
81 6 153001
81 7 152305 696
81 8 153001
82 1 153001
82 2 153001
82 3 153001
82 4 153001
82 5 153001
82 6 153001
82 7 153001
82 8 153001
83 1 153001
83 2 153001
83 3 153001
83 4 153001
83 5 153001
83 6 153001
83 7 152305 696
83 8 153001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 294 892 888 933 1110 1028 744 0 976 1183 743 755 1181 716 722 1056 1086 727 899 948 941 790 1075 720 816 981 855 724 1015 0 1002 663 742 1296 742 694 922 1077 683 758 1041 792 682 1021 714 812 922 856 691 1233 0 695 963 1051 1814 965 38
84 2 153001
84 3 153001
84 4 153001
84 5 153001
84 6 153001
84 7 153001
84 8 153001
85 1 153001
85 2 153001
85 3 153001
85 4 153001
85 5 153001
85 6 153001
85 7 153001
85 8 153001
85 9 153001
85 10 153001
85 11 153001
85 12 153001
85 13 153001
85 14 153001
85 15 153001
85 16 153001
85 17 142568 696 696 696 695 694 697 696 695 696 1389 695 696 1392
86 1 153001
86 2 153001
86 3 153001
86 4 153001
86 5 153001
86 6 153001
86 7 153001
86 8 153001
86 9 153001
86 10 153001
86 11 153001
86 12 153001
86 13 153001
86 14 153001
86 15 153001
86 16 153001
86 17 144656 695 694 697 696 695 696 695 695 1390 1392
87 1 153001
87 2 153001
87 3 153001
87 4 153001
87 5 153001
87 6 153001
87 7 153001
87 8 153001
87 9 153001
87 10 153001
87 11 153001
87 12 153001
87 13 153001
87 14 153001
87 15 153001
87 16 153001
87 17 139788 694 695 697 694 696 696 696 695 1388 697 696 695 696 695 695 1392 696
88 1 153001
88 2 153001
88 3 153001
88 4 153001
88 5 153001
88 6 153001
88 7 153001
88 8 153001
88 9 153001
88 10 153001
88 11 153001
88 12 153001
88 13 153001
88 14 153001
88 15 153001
88 16 153001
88 17 143264 696 696 695 694 697 696 695 696 1389 695 696 696 696
time: 2005400000
68 1 154001
68 2 154001
68 3 154001
68 4 154001
68 5 154001
68 6 154001
68 7 152594 703 704
68 8 154001
69 1 154001
69 2 154001
69 3 154001
69 4 154001
69 5 154001
69 6 154001
69 7 153297 704
69 8 153297 704
70 1 154001
70 2 154001
70 3 154001
70 4 154001
70 5 154001
70 6 154001
70 7 153297 704
70 8 154001
71 1 154001
71 2 154001
71 3 154001
71 4 154001
71 5 154001
71 6 154001
71 7 153297 704
71 8 154001
72 1 154001
72 2 154001
72 3 154001
72 4 154001
72 5 153297 704
72 6 154001
72 7 154001
72 8 153297 704
73 1 154001
73 2 154001
73 3 154001
73 4 154001
73 5 154001
73 6 154001
73 7 152594 703 704
73 8 154001
74 1 154001
74 2 154001
74 3 154001
74 4 154001
74 5 153297 704
74 6 154001
74 7 154001
74 8 153297 704
75 1 154001
75 2 154001
75 3 154001
75 4 154001
75 5 154001
75 6 154001
75 7 154001
75 8 154001
76 1 154001
76 2 154001
76 3 154001
76 4 154001
76 5 154001
76 6 154001
76 7 154001
76 8 153297 704
77 1 154001
77 2 154001
77 3 154001
77 4 154001
77 5 154001
77 6 154001
77 7 154001
77 8 153297 704
78 1 154001
78 2 154001
78 3 154001
78 4 154001
78 5 154001
78 6 152594 703 704
78 7 154001
78 8 154001
79 1 154001
79 2 154001
79 3 154001
79 4 154001
79 5 154001
79 6 153297 704
79 7 153297 704
79 8 154001
80 1 154001
80 2 154001
80 3 154001
80 4 154001
80 5 152594 703 704
80 6 154001
80 7 154001
80 8 154001
81 1 154001
81 2 154001
81 3 154001
81 4 154001
81 5 153297 704
81 6 154001
81 7 153297 704
81 8 154001
82 1 154001
82 2 154001
82 3 154001
82 4 154001
82 5 154001
82 6 154001
82 7 154001
82 8 154001
83 1 154001
83 2 154001
83 3 154001
83 4 154001
83 5 154001
83 6 154001
83 7 153297 704
83 8 154001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 294 899 904 942 1126 1037 753 0 992 1200 752 763 1197 725 731 1080 1110 746 920 970 964 808 1099 737 842 1005 874 740 1034 0 1025 679 759 1327 761 711 945 1104 700 776 1065 816 700 1044 733 828 946 875 707 1265 0 713 988 1074 1858 985 39
84 2 154001
84 3 154001
84 4 154001
84 5 154001
84 6 154001
84 7 154001
84 8 154001
85 1 154001
85 2 154001
85 3 154001
85 4 154001
85 5 154001
85 6 154001
85 7 154001
85 8 154001
85 9 154001
85 10 154001
85 11 154001
85 12 154001
85 13 154001
85 14 154001
85 15 154001
85 16 154001
85 17 143442 704 705 704 703 703 705 704 704 704 1407 703 704 1409
86 1 154001
86 2 154001
86 3 154001
86 4 154001
86 5 154001
86 6 154001
86 7 154001
86 8 154001
86 9 154001
86 10 154001
86 11 154001
86 12 154001
86 13 154001
86 14 154001
86 15 154001
86 16 154001
86 17 145555 703 703 705 704 704 704 704 703 1407 1409
87 1 154001
87 2 154001
87 3 154001
87 4 154001
87 5 154001
87 6 154001
87 7 154001
87 8 154001
87 9 154001
87 10 154001
87 11 154001
87 12 154001
87 13 154001
87 14 154001
87 15 154001
87 16 154001
87 17 140628 703 703 705 703 704 705 704 703 1406 705 704 704 704 704 703 1408 705
88 1 154001
88 2 154001
88 3 154001
88 4 154001
88 5 154001
88 6 154001
88 7 154001
88 8 154001
88 9 154001
88 10 154001
88 11 154001
88 12 154001
88 13 154001
88 14 154001
88 15 154001
88 16 154001
88 17 144146 705 704 703 703 705 704 704 704 1407 703 704 705 704
time: 2005500000
68 1 155001
68 2 155001
68 3 155001
68 4 155001
68 5 155001
68 6 155001
68 7 153561 720 720
68 8 155001
69 1 155001
69 2 155001
69 3 155001
69 4 155001
69 5 155001
69 6 155001
69 7 154281 720
69 8 154281 720
70 1 155001
70 2 155001
70 3 155001
70 4 155001
70 5 155001
70 6 155001
70 7 154281 720
70 8 155001
71 1 155001
71 2 155001
71 3 155001
71 4 155001
71 5 155001
71 6 155001
71 7 154281 720
71 8 155001
72 1 155001
72 2 155001
72 3 155001
72 4 155001
72 5 154281 720
72 6 155001
72 7 155001
72 8 154281 720
73 1 155001
73 2 155001
73 3 155001
73 4 155001
73 5 155001
73 6 155001
73 7 153561 720 720
73 8 155001
74 1 155001
74 2 155001
74 3 155001
74 4 155001
74 5 154281 720
74 6 155001
74 7 155001
74 8 154281 720
75 1 155001
75 2 155001
75 3 155001
75 4 155001
75 5 155001
75 6 155001
75 7 155001
75 8 155001
76 1 155001
76 2 155001
76 3 155001
76 4 155001
76 5 155001
76 6 155001
76 7 155001
76 8 154281 720
77 1 155001
77 2 155001
77 3 155001
77 4 155001
77 5 155001
77 6 155001
77 7 155001
77 8 154281 720
78 1 155001
78 2 155001
78 3 155001
78 4 155001
78 5 155001
78 6 153561 720 720
78 7 155001
78 8 155001
79 1 155001
79 2 155001
79 3 155001
79 4 155001
79 5 155001
79 6 154281 720
79 7 154281 720
79 8 155001
80 1 155001
80 2 155001
80 3 155001
80 4 155001
80 5 153561 720 720
80 6 155001
80 7 155001
80 8 155001
81 1 155001
81 2 155001
81 3 155001
81 4 155001
81 5 154281 720
81 6 155001
81 7 154281 720
81 8 155001
82 1 155001
82 2 155001
82 3 155001
82 4 155001
82 5 155001
82 6 155001
82 7 155001
82 8 155001
83 1 155001
83 2 155001
83 3 155001
83 4 155001
83 5 155001
83 6 155001
83 7 154281 720
83 8 155001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 296 919 923 965 1158 1064 771 0 1015 1234 770 782 1229 742 747 1099 1124 755 935 988 980 820 1119 748 851 1020 891 749 1048 0 1046 687 768 1355 773 720 959 1123 708 788 1088 824 708 1064 746 844 965 903 725 1297 0 730 1013 1108 1927 1017 39
84 2 155001
84 3 155001
84 4 155001
84 5 155001
84 6 155001
84 7 155001
84 8 155001
85 1 155001
85 2 155001
85 3 155001
85 4 155001
85 5 155001
85 6 155001
85 7 155001
85 8 155001
85 9 155001
85 10 155001
85 11 155001
85 12 155001
85 13 155001
85 14 155001
85 15 155001
85 16 155001
85 17 144190 721 722 720 721 719 721 722 720 721 1441 719 722 1442
86 1 155001
86 2 155001
86 3 155001
86 4 155001
86 5 155001
86 6 155001
86 7 155001
86 8 155001
86 9 155001
86 10 155001
86 11 155001
86 12 155001
86 13 155001
86 14 155001
86 15 155001
86 16 155001
86 17 146353 721 719 721 722 720 721 721 719 1442 1442
87 1 155001
87 2 155001
87 3 155001
87 4 155001
87 5 155001
87 6 155001
87 7 155001
87 8 155001
87 9 155001
87 10 155001
87 11 155001
87 12 155001
87 13 155001
87 14 155001
87 15 155001
87 16 155001
87 17 141309 720 719 723 719 721 722 720 721 1439 721 722 720 721 721 719 1443 721
88 1 155001
88 2 155001
88 3 155001
88 4 155001
88 5 155001
88 6 155001
88 7 155001
88 8 155001
88 9 155001
88 10 155001
88 11 155001
88 12 155001
88 13 155001
88 14 155001
88 15 155001
88 16 155001
88 17 144911 722 720 721 719 721 722 720 721 1441 719 722 721 721
time: 2005600000
68 1 156001
68 2 156001
68 3 156001
68 4 156001
68 5 156001
68 6 156001
68 7 154538 728 735
68 8 156001
69 1 156001
69 2 156001
69 3 156001
69 4 156001
69 5 156001
69 6 156001
69 7 155266 735
69 8 155266 735
70 1 156001
70 2 156001
70 3 156001
70 4 156001
70 5 156001
70 6 156001
70 7 155266 735
70 8 156001
71 1 156001
71 2 156001
71 3 156001
71 4 156001
71 5 156001
71 6 156001
71 7 155266 735
71 8 156001
72 1 156001
72 2 156001
72 3 156001
72 4 156001
72 5 155266 735
72 6 156001
72 7 156001
72 8 155266 735
73 1 156001
73 2 156001
73 3 156001
73 4 156001
73 5 156001
73 6 156001
73 7 154538 728 735
73 8 156001
74 1 156001
74 2 156001
74 3 156001
74 4 156001
74 5 155266 735
74 6 156001
74 7 156001
74 8 155266 735
75 1 156001
75 2 156001
75 3 156001
75 4 156001
75 5 156001
75 6 156001
75 7 156001
75 8 156001
76 1 156001
76 2 156001
76 3 156001
76 4 156001
76 5 156001
76 6 156001
76 7 156001
76 8 155266 735
77 1 156001
77 2 156001
77 3 156001
77 4 156001
77 5 156001
77 6 156001
77 7 156001
77 8 155266 735
78 1 156001
78 2 156001
78 3 156001
78 4 156001
78 5 156001
78 6 154538 728 735
78 7 156001
78 8 156001
79 1 156001
79 2 156001
79 3 156001
79 4 156001
79 5 156001
79 6 155266 735
79 7 155266 735
79 8 156001
80 1 156001
80 2 156001
80 3 156001
80 4 156001
80 5 154538 728 735
80 6 156001
80 7 156001
80 8 156001
81 1 156001
81 2 156001
81 3 156001
81 4 156001
81 5 155266 735
81 6 156001
81 7 155266 735
81 8 156001
82 1 156001
82 2 156001
82 3 156001
82 4 156001
82 5 156001
82 6 156001
82 7 156001
82 8 156001
83 1 156001
83 2 156001
83 3 156001
83 4 156001
83 5 156001
83 6 156001
83 7 155266 735
83 8 156001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 296 927 939 974 1175 1079 787 0 1040 1258 788 799 1253 760 763 1124 1149 772 958 1007 1005 837 1145 765 867 1046 907 766 1075 0 1068 705 784 1388 791 737 984 1146 727 806 1111 848 726 1089 763 861 987 911 734 1321 0 740 1029 1123 1957 1031 39
84 2 156001
84 3 156001
84 4 156001
84 5 156001
84 6 156001
84 7 156001
84 8 156001
85 1 156001
85 2 156001
85 3 156001
85 4 156001
85 5 156001
85 6 156001
85 7 156001
85 8 156001
85 9 156001
85 10 156001
85 11 156001
85 12 156001
85 13 156001
85 14 156001
85 15 156001
85 16 156001
85 17 145064 730 730 729 729 727 730 730 728 730 1457 728 730 1459
86 1 156001
86 2 156001
86 3 156001
86 4 156001
86 5 156001
86 6 156001
86 7 156001
86 8 156001
86 9 156001
86 10 156001
86 11 156001
86 12 156001
86 13 156001
86 14 156001
86 15 156001
86 16 156001
86 17 147253 729 727 730 730 728 730 729 728 1458 1459
87 1 156001
87 2 156001
87 3 156001
87 4 156001
87 5 156001
87 6 156001
87 7 156001
87 8 156001
87 9 156001
87 10 156001
87 11 156001
87 12 156001
87 13 156001
87 14 156001
87 15 156001
87 16 156001
87 17 142150 728 728 731 727 730 730 729 729 1455 730 730 728 730 729 728 1460 729
88 1 156001
88 2 156001
88 3 156001
88 4 156001
88 5 156001
88 6 156001
88 7 156001
88 8 156001
88 9 156001
88 10 156001
88 11 156001
88 12 156001
88 13 156001
88 14 156001
88 15 156001
88 16 156001
88 17 145794 730 729 729 727 730 730 728 730 1457 728 730 729 730
time: 2005700000
68 1 157001
68 2 157001
68 3 157001
68 4 157001
68 5 157001
68 6 157001
68 7 155511 744 746
68 8 157001
69 1 157001
69 2 157001
69 3 157001
69 4 157001
69 5 157001
69 6 157001
69 7 156255 746
69 8 156255 746
70 1 157001
70 2 157001
70 3 157001
70 4 157001
70 5 157001
70 6 157001
70 7 156255 746
70 8 157001
71 1 157001
71 2 157001
71 3 157001
71 4 157001
71 5 157001
71 6 157001
71 7 156255 746
71 8 157001
72 1 157001
72 2 157001
72 3 157001
72 4 157001
72 5 156255 746
72 6 157001
72 7 157001
72 8 156255 746
73 1 157001
73 2 157001
73 3 157001
73 4 157001
73 5 157001
73 6 157001
73 7 155511 744 746
73 8 157001
74 1 157001
74 2 157001
74 3 157001
74 4 157001
74 5 156255 746
74 6 157001
74 7 157001
74 8 156255 746
75 1 157001
75 2 157001
75 3 157001
75 4 157001
75 5 157001
75 6 157001
75 7 157001
75 8 157001
76 1 157001
76 2 157001
76 3 157001
76 4 157001
76 5 157001
76 6 157001
76 7 157001
76 8 156255 746
77 1 157001
77 2 157001
77 3 157001
77 4 157001
77 5 157001
77 6 157001
77 7 157001
77 8 156255 746
78 1 157001
78 2 157001
78 3 157001
78 4 157001
78 5 157001
78 6 155511 744 746
78 7 157001
78 8 157001
79 1 157001
79 2 157001
79 3 157001
79 4 157001
79 5 157001
79 6 156255 746
79 7 156255 746
79 8 157001
80 1 157001
80 2 157001
80 3 157001
80 4 157001
80 5 155511 744 746
80 6 157001
80 7 157001
80 8 157001
81 1 157001
81 2 157001
81 3 157001
81 4 157001
81 5 156255 746
81 6 157001
81 7 156255 746
81 8 157001
82 1 157001
82 2 157001
82 3 157001
82 4 157001
82 5 157001
82 6 157001
82 7 157001
82 8 157001
83 1 157001
83 2 157001
83 3 157001
83 4 157001
83 5 157001
83 6 157001
83 7 156255 746
83 8 157001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 299 949 956 1000 1204 1103 795 0 1058 1274 796 811 1280 771 771 1143 1164 780 976 1023 1021 849 1163 777 875 1065 923 774 1091 0 1085 714 793 1417 803 745 1003 1161 736 827 1139 865 743 1119 785 892 1015 934 754 1350 0 758 1059 1156 2017 1064 42
84 2 157001
84 3 157001
84 4 157001
84 5 157001
84 6 157001
84 7 157001
84 8 157001
85 1 157001
85 2 157001
85 3 157001
85 4 157001
85 5 157001
85 6 157001
85 7 157001
85 8 157001
85 9 157001
85 10 157001
85 11 157001
85 12 157001
85 13 157001
85 14 157001
85 15 157001
85 16 157001
85 17 145814 746 746 747 745 744 747 746 746 746 1490 745 746 1493
86 1 157001
86 2 157001
86 3 157001
86 4 157001
86 5 157001
86 6 157001
86 7 157001
86 8 157001
86 9 157001
86 10 157001
86 11 157001
86 12 157001
86 13 157001
86 14 157001
86 15 157001
86 16 157001
86 17 148053 745 744 747 746 746 746 746 745 1490 1493
87 1 157001
87 2 157001
87 3 157001
87 4 157001
87 5 157001
87 6 157001
87 7 157001
87 8 157001
87 9 157001
87 10 157001
87 11 157001
87 12 157001
87 13 157001
87 14 157001
87 15 157001
87 16 157001
87 17 142832 745 745 747 745 746 746 747 745 1488 747 746 746 746 746 745 1493 746
88 1 157001
88 2 157001
88 3 157001
88 4 157001
88 5 157001
88 6 157001
88 7 157001
88 8 157001
88 9 157001
88 10 157001
88 11 157001
88 12 157001
88 13 157001
88 14 157001
88 15 157001
88 16 157001
88 17 146560 746 747 745 744 747 746 746 746 1490 745 746 746 747
time: 2005800000
68 1 158001
68 2 158001
68 3 158001
68 4 158001
68 5 158001
68 6 158001
68 7 156477 762 762
68 8 158001
69 1 158001
69 2 158001
69 3 158001
69 4 158001
69 5 158001
69 6 158001
69 7 157239 762
69 8 157239 762
70 1 158001
70 2 158001
70 3 158001
70 4 158001
70 5 158001
70 6 158001
70 7 157239 762
70 8 158001
71 1 158001
71 2 158001
71 3 158001
71 4 158001
71 5 158001
71 6 158001
71 7 157239 762
71 8 158001
72 1 158001
72 2 158001
72 3 158001
72 4 158001
72 5 157239 762
72 6 158001
72 7 158001
72 8 157239 762
73 1 158001
73 2 158001
73 3 158001
73 4 158001
73 5 158001
73 6 158001
73 7 156477 762 762
73 8 158001
74 1 158001
74 2 158001
74 3 158001
74 4 158001
74 5 157239 762
74 6 158001
74 7 158001
74 8 157239 762
75 1 158001
75 2 158001
75 3 158001
75 4 158001
75 5 158001
75 6 158001
75 7 158001
75 8 158001
76 1 158001
76 2 158001
76 3 158001
76 4 158001
76 5 158001
76 6 158001
76 7 158001
76 8 157239 762
77 1 158001
77 2 158001
77 3 158001
77 4 158001
77 5 158001
77 6 158001
77 7 158001
77 8 157239 762
78 1 158001
78 2 158001
78 3 158001
78 4 158001
78 5 158001
78 6 156477 762 762
78 7 158001
78 8 158001
79 1 158001
79 2 158001
79 3 158001
79 4 158001
79 5 158001
79 6 157239 762
79 7 157239 762
79 8 158001
80 1 158001
80 2 158001
80 3 158001
80 4 158001
80 5 156477 762 762
80 6 158001
80 7 158001
80 8 158001
81 1 158001
81 2 158001
81 3 158001
81 4 158001
81 5 157239 762
81 6 158001
81 7 157239 762
81 8 158001
82 1 158001
82 2 158001
82 3 158001
82 4 158001
82 5 158001
82 6 158001
82 7 158001
82 8 158001
83 1 158001
83 2 158001
83 3 158001
83 4 158001
83 5 158001
83 6 158001
83 7 157239 762
83 8 158001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 300 972 974 1024 1236 1129 813 0 1081 1310 812 829 1308 788 789 1164 1192 797 993 1049 1044 869 1186 794 892 1084 945 791 1117 0 1110 730 812 1447 822 761 1022 1192 753 837 1154 874 751 1135 794 900 1024 951 763 1373 0 767 1073 1169 2046 1083 42
84 2 158001
84 3 158001
84 4 158001
84 5 158001
84 6 158001
84 7 158001
84 8 158001
85 1 158001
85 2 158001
85 3 158001
85 4 158001
85 5 158001
85 6 158001
85 7 158001
85 8 158001
85 9 158001
85 10 158001
85 11 158001
85 12 158001
85 13 158001
85 14 158001
85 15 158001
85 16 158001
85 17 146638 754 755 755 753 753 755 755 754 754 1525 761 763 1526
86 1 158001
86 2 158001
86 3 158001
86 4 158001
86 5 158001
86 6 158001
86 7 158001
86 8 158001
86 9 158001
86 10 158001
86 11 158001
86 12 158001
86 13 158001
86 14 158001
86 15 158001
86 16 158001
86 17 148902 753 753 755 755 754 754 763 761 1525 1526
87 1 158001
87 2 158001
87 3 158001
87 4 158001
87 5 158001
87 6 158001
87 7 158001
87 8 158001
87 9 158001
87 10 158001
87 11 158001
87 12 158001
87 13 158001
87 14 158001
87 15 158001
87 16 158001
87 17 143622 754 753 756 753 754 755 755 753 1515 755 755 754 754 763 761 1526 763
88 1 158001
88 2 158001
88 3 158001
88 4 158001
88 5 158001
88 6 158001
88 7 158001
88 8 158001
88 9 158001
88 10 158001
88 11 158001
88 12 158001
88 13 158001
88 14 158001
88 15 158001
88 16 158001
88 17 147392 755 755 753 753 755 755 754 754 1525 761 763 763 763
time: 2005900000
68 1 159001
68 2 159001
68 3 159001
68 4 159001
68 5 159001
68 6 159001
68 7 157461 770 770
68 8 159001
69 1 159001
69 2 159001
69 3 159001
69 4 159001
69 5 159001
69 6 159001
69 7 158231 770
69 8 158231 770
70 1 159001
70 2 159001
70 3 159001
70 4 159001
70 5 159001
70 6 159001
70 7 158231 770
70 8 159001
71 1 159001
71 2 159001
71 3 159001
71 4 159001
71 5 159001
71 6 159001
71 7 158231 770
71 8 159001
72 1 159001
72 2 159001
72 3 159001
72 4 159001
72 5 158231 770
72 6 159001
72 7 159001
72 8 158231 770
73 1 159001
73 2 159001
73 3 159001
73 4 159001
73 5 159001
73 6 159001
73 7 157461 770 770
73 8 159001
74 1 159001
74 2 159001
74 3 159001
74 4 159001
74 5 158231 770
74 6 159001
74 7 159001
74 8 158231 770
75 1 159001
75 2 159001
75 3 159001
75 4 159001
75 5 159001
75 6 159001
75 7 159001
75 8 159001
76 1 159001
76 2 159001
76 3 159001
76 4 159001
76 5 159001
76 6 159001
76 7 159001
76 8 158231 770
77 1 159001
77 2 159001
77 3 159001
77 4 159001
77 5 159001
77 6 159001
77 7 159001
77 8 158231 770
78 1 159001
78 2 159001
78 3 159001
78 4 159001
78 5 159001
78 6 157461 770 770
78 7 159001
78 8 159001
79 1 159001
79 2 159001
79 3 159001
79 4 159001
79 5 159001
79 6 158231 770
79 7 158231 770
79 8 159001
80 1 159001
80 2 159001
80 3 159001
80 4 159001
80 5 157461 770 770
80 6 159001
80 7 159001
80 8 159001
81 1 159001
81 2 159001
81 3 159001
81 4 159001
81 5 158231 770
81 6 159001
81 7 158231 770
81 8 159001
82 1 159001
82 2 159001
82 3 159001
82 4 159001
82 5 159001
82 6 159001
82 7 159001
82 8 159001
83 1 159001
83 2 159001
83 3 159001
83 4 159001
83 5 159001
83 6 159001
83 7 158231 770
83 8 159001
84 1 100126 0 0 2 6 0 0 5 3 0 0 7 2 0 0 8 5 9 9 17 16 0 17 14 18 17 10 22 14 25 19 36 22 25 32 26 26 41 44 36 34 56 50 0 45 57 67 52 59 68 95 64 115 85 85 125 100 136 118 113 95 109 118 102 154 0 102 149 153 145 174 154 174 136 220 173 204 264 218 307 300 983 984 1032 1249 1149 823 0 1093 1322 821 837 1329 797 797 1184 1212 807 1010 1065 1052 877 1208 807 908 1104 959 799 1131 0 1130 744 829 1483 844 779 1048 1223 770 857 1186 890 768 1163 815 925 1052 975 779 1413 0 786 1100 1201 2110 1115 43
84 2 159001
84 3 159001
84 4 159001
84 5 159001
84 6 159001
84 7 159001
84 8 159001
85 1 159001
85 2 159001
85 3 159001
85 4 159001
85 5 159001
85 6 159001
85 7 159001
85 8 159001
85 9 159001
85 10 159001
85 11 159001
85 12 159001
85 13 159001
85 14 159001
85 15 159001
85 16 159001
85 17 147436 771 772 771 771 769 772 772 770 772 1541 769 772 1543
86 1 159001
86 2 159001
86 3 159001
86 4 159001
86 5 159001
86 6 159001
86 7 159001
86 8 159001
86 9 159001
86 10 159001
86 11 159001
86 12 159001
86 13 159001
